pointer,"NODE_4_length_8263_cov_106.105872:10927:{""NT"":[1836608,194960,12058,464095,-500,-600,-650,10239,""Viruses""],""NR"":[72149,194960,1"
5930,37.0
5931,37.0
5932,37.0
5933,38.0
5934,38.0
5935,39.0
5936,39.0
5937,40.0
5938,41.0
5939,42.0
5940,42.0
5941,42.0
5942,41.0
5943,41.0
5944,41.0
5945,40.0
5946,39.0
5947,39.0
5948,39.0
5949,40.0
5950,40.0
5951,40.0
5952,40.0
5953,39.0
5954,39.0
5955,39.0
5956,40.0
5957,40.0
5958,39.0
5959,40.0
5960,40.0
5961,39.0
5962,40.0
5963,40.0
5964,39.0
5965,39.0
5966,39.0
5967,39.0
5968,39.0
5969,39.0
5970,39.0
5971,39.0
5972,39.0
5973,40.0
5974,41.0
5975,41.0
5976,41.0
5977,40.0
5978,39.0
5979,39.0
5980,40.0
5981,40.0
5982,40.0
5983,41.0
5984,40.0
5985,40.0
5986,40.0
5987,40.0
5988,40.0
5989,40.0
5990,40.0
5991,40.0
5992,40.0
5993,40.0
5994,40.0
5995,40.0
5996,40.0
5997,40.0
5998,41.0
5999,40.0
6000,39.0
6001,39.0
6002,39.0
6003,39.0
6004,39.0
6005,39.0
6006,38.0
6007,38.0
6008,38.0
6009,38.0
6010,37.0
6011,37.0
6012,36.0
6013,35.0
6014,34.0
6015,34.0
6016,34.0
6017,33.0
6018,34.0
6019,35.0
6020,35.0
6021,35.0
6022,35.0
6023,36.0
6024,37.0
6025,37.0
6026,38.0
6027,38.0
6028,39.0
6029,39.0
6030,39.0
6031,40.0
6032,40.0
6033,40.0
6034,41.0
6035,40.0
6036,40.0
6037,40.0
6038,39.0
6039,39.0
6040,40.0
6041,40.0
6042,40.0
6043,39.0
6044,40.0
6045,41.0
6046,41.0
6047,41.0
6048,40.0
6049,40.0
6050,41.0
6051,41.0
6052,40.0
6053,40.0
6054,41.0
6055,40.0
6056,39.0
6057,40.0
6058,40.0
6059,39.0
6060,40.0
6061,40.0
6062,39.0
6063,39.0
6064,39.0
6065,39.0
6066,40.0
6067,40.0
6068,41.0
6069,41.0
6070,40.0
6071,41.0
6072,41.0
6073,40.0
6074,39.0
6075,39.0
6076,40.0
6077,40.0
6078,41.0
6079,42.0
6080,42.0
6081,43.0
6082,43.0
6083,42.0
6084,42.0
6085,42.0
6086,41.0
6087,41.0
6088,42.0
6089,43.0
6090,44.0
6091,44.0
6092,44.0
6093,43.0
6094,43.0
6095,42.0
6096,43.0
6097,42.0
6098,42.0
6099,42.0
6100,42.0
6101,42.0
6102,42.0
6103,42.0
6104,42.0
6105,41.0
6106,41.0
6107,41.0
6108,42.0
6109,42.0
6110,42.0
6111,43.0
6112,43.0
6113,44.0
6114,44.0
6115,43.0
6116,42.0
6117,42.0
6118,41.0
6119,40.0
6120,41.0
6121,41.0
6122,42.0
6123,41.0
6124,41.0
6125,42.0
6126,41.0
6127,41.0
6128,41.0
6129,42.0
6130,42.0
6131,42.0
6132,43.0
6133,43.0
6134,42.0
6135,42.0
6136,43.0
6137,43.0
6138,44.0
6139,44.0
6140,43.0
6141,43.0
6142,43.0
6143,43.0
6144,42.0
6145,41.0
6146,41.0
6147,41.0
6148,41.0
6149,40.0
6150,40.0
6151,40.0
6152,41.0
6153,41.0
6154,40.0
6155,40.0
6156,41.0
6157,41.0
6158,41.0
6159,41.0
6160,40.0
6161,40.0
6162,40.0
6163,40.0
6164,40.0
6165,39.0
6166,38.0
6167,38.0
6168,37.0
6169,37.0
6170,37.0
6171,36.0
6172,35.0
6173,35.0
6174,35.0
6175,35.0
6176,34.0
6177,34.0
6178,33.0
6179,32.0
6180,31.0
6181,30.0
6182,30.0
6183,30.0
6184,30.0
6185,30.0
6186,30.0
6187,30.0
6188,28.999999999999996
6189,28.000000000000004
6190,27.0
6191,26.0
6192,26.0
6193,26.0
6194,25.0
6195,25.0
6196,24.0
6197,24.0
6198,23.0
6199,23.0
6200,23.0
6201,22.0
6202,21.0
6203,21.0
6204,21.0
6205,21.0
6206,22.0
6207,22.0
6208,21.0
6209,21.0
6210,21.0
6211,21.0
6212,21.0
6213,20.0
6214,21.0
6215,22.0
6216,22.0
6217,23.0
6218,23.0
6219,24.0
6220,24.0
6221,24.0
6222,23.0
6223,24.0
6224,23.0
6225,23.0
6226,24.0
6227,24.0
6228,23.0
6229,23.0
6230,23.0
6231,22.0
6232,21.0
6233,20.0
6234,21.0
6235,22.0
6236,21.0
6237,20.0
6238,19.0
6239,19.0
6240,20.0
6241,20.0
6242,21.0
6243,22.0
6244,23.0
6245,24.0
6246,24.0
6247,24.0
6248,24.0
6249,25.0
6250,24.0
6251,25.0
6252,25.0
6253,26.0
6254,27.0
6255,28.000000000000004
6256,28.000000000000004
6257,27.0
6258,28.000000000000004
6259,28.000000000000004
6260,28.999999999999996
6261,28.999999999999996
6262,30.0
6263,30.0
6264,30.0
6265,30.0
6266,30.0
6267,31.0
6268,32.0
6269,33.0
6270,33.0
6271,33.0
6272,33.0
6273,34.0
6274,34.0
6275,34.0
6276,35.0
6277,36.0
6278,36.0
6279,36.0
6280,36.0
6281,36.0
6282,37.0
6283,38.0
6284,38.0
6285,39.0
6286,39.0
6287,39.0
6288,40.0
6289,40.0
6290,40.0
6291,41.0
6292,41.0
6293,42.0
6294,42.0
6295,42.0
6296,42.0
6297,42.0
6298,43.0
6299,44.0
6300,44.0
6301,44.0
6302,44.0
6303,44.0
6304,44.0
6305,45.0
6306,44.0
6307,43.0
6308,44.0
6309,44.0
6310,45.0
6311,44.0
6312,44.0
6313,44.0
6314,43.0
6315,42.0
6316,43.0
6317,43.0
6318,43.0
6319,43.0
6320,42.0
6321,43.0
6322,43.0
6323,43.0
6324,44.0
6325,43.0
6326,42.0
6327,42.0
6328,43.0
6329,42.0
6330,43.0
6331,43.0
6332,44.0
6333,44.0
6334,43.0
6335,42.0
6336,43.0
6337,43.0
6338,43.0
6339,42.0
6340,42.0
6341,43.0
6342,42.0
6343,41.0
6344,40.0
6345,39.0
6346,39.0
6347,39.0
6348,40.0
6349,39.0
6350,40.0
6351,39.0
6352,38.0
6353,38.0
6354,37.0
6355,37.0
6356,37.0
6357,37.0
6358,37.0
6359,37.0
6360,37.0
6361,38.0
6362,38.0
6363,38.0
6364,38.0
6365,38.0
6366,39.0
6367,38.0
6368,37.0
6369,37.0
6370,37.0
6371,37.0
6372,38.0
6373,38.0
6374,38.0
6375,39.0
6376,38.0
6377,38.0
6378,39.0
6379,39.0
6380,40.0
6381,40.0
6382,40.0
6383,40.0
6384,40.0
6385,39.0
6386,40.0
6387,40.0
6388,40.0
6389,40.0
6390,40.0
6391,39.0
6392,39.0
6393,38.0
6394,38.0
6395,38.0
6396,38.0
6397,38.0
6398,37.0
6399,36.0
6400,36.0
6401,36.0
6402,36.0
6403,36.0
6404,36.0
6405,35.0
6406,35.0
6407,35.0
6408,35.0
6409,36.0
6410,36.0
6411,36.0
6412,36.0
6413,37.0
6414,38.0
6415,39.0
6416,38.0
6417,38.0
6418,39.0
6419,39.0
6420,39.0
6421,38.0
6422,38.0
6423,37.0
6424,36.0
6425,37.0
6426,38.0
6427,38.0
6428,38.0
6429,38.0
6430,38.0
6431,39.0
6432,38.0
6433,38.0
6434,38.0
6435,39.0
6436,39.0
6437,39.0
6438,40.0
6439,40.0
6440,40.0
6441,40.0
6442,41.0
6443,42.0
6444,42.0
6445,42.0
6446,43.0
6447,44.0
6448,43.0
6449,43.0
6450,42.0
6451,42.0
6452,42.0
6453,41.0
6454,41.0
6455,40.0
6456,39.0
6457,40.0
6458,40.0
6459,40.0
6460,39.0
6461,38.0
6462,38.0
6463,38.0
6464,38.0
6465,38.0
6466,37.0
6467,37.0
6468,37.0
6469,36.0
6470,37.0
6471,38.0
6472,38.0
6473,37.0
6474,37.0
6475,36.0
6476,36.0
6477,35.0
6478,34.0
6479,34.0
6480,33.0
6481,34.0
6482,33.0
6483,32.0
6484,33.0
6485,33.0
6486,33.0
6487,34.0
6488,33.0
6489,33.0
6490,33.0
6491,33.0
6492,34.0
6493,34.0
6494,35.0
6495,36.0
6496,37.0
6497,38.0
6498,38.0
6499,39.0
6500,40.0
6501,40.0
6502,41.0
6503,41.0
6504,41.0
6505,41.0
6506,42.0
6507,43.0
6508,43.0
6509,42.0
6510,42.0
6511,42.0
6512,43.0
6513,42.0
6514,42.0
6515,41.0
6516,41.0
6517,40.0
6518,39.0
6519,38.0
6520,38.0
6521,39.0
6522,40.0
6523,41.0
6524,42.0
6525,42.0
6526,42.0
6527,43.0
6528,43.0
6529,44.0
6530,43.0
6531,42.0
6532,43.0
6533,44.0
6534,44.0
6535,43.0
6536,42.0
6537,42.0
6538,41.0
6539,42.0
6540,41.0
6541,40.0
6542,40.0
6543,40.0
6544,41.0
6545,42.0
6546,41.0
6547,40.0
6548,41.0
6549,42.0
6550,43.0
6551,43.0
6552,43.0
6553,43.0
6554,44.0
6555,44.0
6556,44.0
6557,44.0
6558,43.0
6559,44.0
6560,44.0
6561,44.0
6562,44.0
6563,45.0
6564,45.0
6565,45.0
6566,45.0
6567,46.0
6568,47.0
6569,48.0
6570,48.0
6571,47.0
6572,47.0
6573,47.0
6574,47.0
6575,47.0
6576,47.0
6577,47.0
6578,47.0
6579,48.0
6580,48.0
6581,48.0
6582,49.0
6583,50.0
6584,49.0
6585,49.0
6586,49.0
6587,49.0
6588,49.0
6589,49.0
6590,49.0
6591,49.0
6592,48.0
6593,48.0
6594,47.0
6595,46.0
6596,45.0
6597,45.0
6598,46.0
6599,46.0
6600,45.0
6601,45.0
6602,44.0
6603,44.0
6604,44.0
6605,45.0
6606,45.0
6607,45.0
6608,44.0
6609,44.0
6610,43.0
6611,44.0
6612,43.0
6613,43.0
6614,43.0
6615,43.0
6616,44.0
6617,44.0
6618,44.0
6619,44.0
6620,45.0
6621,44.0
6622,43.0
6623,43.0
6624,42.0
6625,42.0
6626,41.0
6627,40.0
6628,40.0
6629,39.0
6630,39.0
6631,39.0
6632,39.0
6633,39.0
6634,39.0
6635,39.0
6636,39.0
6637,40.0
6638,40.0
6639,39.0
6640,39.0
6641,39.0
6642,38.0
6643,37.0
6644,36.0
6645,36.0
6646,36.0
6647,36.0
6648,35.0
6649,34.0
6650,34.0
6651,35.0
6652,35.0
6653,35.0
6654,34.0
6655,35.0
6656,35.0
6657,34.0
6658,34.0
6659,33.0
6660,34.0
6661,34.0
6662,34.0
6663,34.0
6664,35.0
6665,35.0
6666,36.0
6667,35.0
6668,35.0
6669,34.0
6670,33.0
6671,33.0
6672,32.0
6673,33.0
6674,33.0
6675,33.0
6676,33.0
6677,33.0
6678,34.0
6679,33.0
6680,34.0
6681,34.0
6682,34.0
6683,33.0
6684,34.0
6685,34.0
6686,34.0
6687,34.0
6688,34.0
6689,34.0
6690,35.0
6691,36.0
6692,36.0
6693,36.0
6694,37.0
6695,37.0
6696,37.0
6697,36.0
6698,36.0
6699,35.0
6700,36.0
6701,36.0
6702,36.0
6703,36.0
6704,37.0
6705,37.0
6706,36.0
6707,35.0
6708,35.0
6709,35.0
6710,35.0
6711,35.0
6712,36.0
6713,36.0
6714,35.0
6715,36.0
6716,35.0
6717,36.0
6718,36.0
6719,37.0
6720,36.0
6721,36.0
6722,36.0
6723,36.0
6724,36.0
6725,36.0
6726,37.0
6727,37.0
6728,36.0
6729,36.0
6730,36.0
6731,36.0
6732,35.0
6733,34.0
6734,34.0
6735,34.0
6736,34.0
6737,33.0
6738,33.0
6739,33.0
6740,33.0
6741,33.0
6742,33.0
6743,33.0
6744,33.0
6745,32.0
6746,32.0
6747,32.0
6748,32.0
6749,32.0
6750,31.0
6751,30.0
6752,30.0
6753,30.0
6754,30.0
6755,28.999999999999996
6756,28.999999999999996
6757,28.999999999999996
6758,28.999999999999996
6759,28.999999999999996
6760,28.000000000000004
6761,28.000000000000004
6762,27.0
6763,26.0
6764,25.0
6765,25.0
6766,24.0
6767,24.0
6768,23.0
6769,23.0
6770,23.0
6771,23.0
6772,23.0
6773,22.0
6774,22.0
6775,22.0
6776,22.0
6777,22.0
6778,21.0
6779,21.0
6780,20.0
6781,19.0
6782,18.0
6783,18.0
6784,17.0
6785,17.0
6786,16.0
6787,15.0
6788,15.0
6789,15.0
6790,14.000000000000002
6791,13.0
6792,13.0
6793,13.0
6794,12.0
6795,12.0
6796,12.0
6797,12.0
6798,11.0
6799,11.0
6800,10.0
6801,10.0
6802,10.0
6803,10.0
6804,9.0
6805,8.0
6806,8.0
6807,8.0
6808,8.0
6809,8.0
6810,8.0
6811,7.000000000000001
6812,6.0
6813,6.0
6814,6.0
6815,5.0
6816,5.0
6817,4.0
6818,4.0
6819,3.0
6820,3.0
6821,3.0
6822,3.0
6823,2.0
6824,2.0
6825,1.0
6826,0.0
6827,0.0
6828,0.0
6829,0.0
6830,0.0
6831,0.0
6832,0.0
6833,0.0
6834,0.0
6835,0.0
6836,0.0
6837,0.0
6838,0.0
6839,0.0
6840,0.0
6841,0.0
6842,0.0
6843,0.0
6844,0.0
6845,0.0
6846,0.0
6847,0.0
6848,0.0
6849,0.0
6850,0.0
6851,0.0
6852,0.0
6853,0.0
6854,0.0
6855,0.0
6856,0.0
6857,0.0
6858,0.0
6859,0.0
6860,0.0
6861,0.0
6862,0.0
6863,0.0
6864,0.0
6865,0.0
6866,0.0
6867,0.0
6868,0.0
6869,0.0
6870,0.0
6871,0.0
6872,0.0
6873,0.0
6874,0.0
6875,0.0
6876,0.0
6877,0.0
6878,0.0
6879,0.0
6880,0.0
6881,0.0
6882,0.0
6883,0.0
6884,0.0
6885,0.0
6886,0.0
6887,0.0
6888,0.0
6889,0.0
6890,0.0
6891,0.0
6892,0.0
6893,0.0
6894,0.0
6895,0.0
6896,0.0
6897,0.0
6898,0.0
6899,0.0
6900,0.0
6901,0.0
6902,0.0
6903,0.0
6904,0.0
6905,0.0
6906,0.0
6907,0.0
6908,0.0
6909,0.0
6910,0.0
6911,0.0
6912,0.0
6913,0.0
6914,0.0
6915,0.0
6916,0.0
6917,0.0
6918,0.0
6919,0.0
6920,0.0
6921,0.0
6922,0.0
6923,0.0
6924,0.0
6925,0.0
6926,0.0
6927,0.0
6928,0.0
6929,0.0
6930,0.0
6931,0.0
6932,0.0
6933,0.0
6934,0.0
6935,0.0
6936,0.0
6937,0.0
6938,0.0
6939,0.0
6940,0.0
6941,0.0
6942,0.0
6943,0.0
6944,0.0
6945,0.0
6946,0.0
6947,0.0
6948,0.0
6949,0.0
6950,0.0
6951,0.0
6952,0.0
6953,0.0
6954,0.0
6955,0.0
6956,0.0
6957,0.0
6958,0.0
6959,0.0
6960,0.0
6961,0.0
6962,0.0
6963,0.0
6964,0.0
6965,0.0
6966,0.0
6967,0.0
6968,0.0
6969,0.0
6970,0.0
6971,0.0
6972,0.0
6973,0.0
6974,0.0
6975,0.0
6976,0.0
6977,0.0
6978,0.0
6979,0.0
6980,0.0
6981,0.0
6982,0.0
6983,0.0
6984,0.0
6985,0.0
6986,0.0
6987,0.0
6988,0.0
6989,0.0
6990,0.0
6991,0.0
6992,0.0
6993,0.0
6994,0.0
6995,0.0
6996,0.0
6997,0.0
6998,0.0
6999,0.0
7000,0.0
7001,0.0
7002,0.0
7003,0.0
7004,0.0
7005,0.0
7006,0.0
7007,0.0
7008,0.0
7009,0.0
7010,0.0
7011,0.0
7012,0.0
7013,0.0
7014,0.0
7015,0.0
7016,0.0
7017,0.0
7018,0.0
7019,0.0
7020,0.0
7021,0.0
7022,0.0
7023,0.0
7024,0.0
7025,0.0
7026,0.0
7027,0.0
7028,0.0
7029,0.0
7030,0.0
7031,0.0
7032,0.0
7033,0.0
7034,0.0
7035,0.0
7036,0.0
7037,0.0
7038,0.0
7039,0.0
7040,0.0
7041,0.0
7042,0.0
7043,0.0
7044,0.0
7045,0.0
7046,0.0
7047,0.0
7048,0.0
7049,0.0
7050,0.0
7051,0.0
7052,0.0
7053,0.0
7054,0.0
7055,0.0
7056,0.0
7057,0.0
7058,0.0
7059,0.0
7060,0.0
7061,0.0
7062,0.0
7063,0.0
7064,0.0
7065,0.0
7066,0.0
7067,0.0
7068,0.0
7069,0.0
7070,0.0
7071,0.0
7072,0.0
7073,0.0
7074,0.0
7075,0.0
7076,0.0
7077,0.0
7078,0.0
7079,0.0
7080,0.0
7081,0.0
7082,0.0
7083,0.0
7084,0.0
7085,0.0
7086,0.0
7087,0.0
7088,0.0
7089,0.0
7090,0.0
7091,0.0
7092,0.0
7093,0.0
7094,0.0
7095,0.0
7096,0.0
7097,0.0
7098,0.0
7099,0.0
7100,0.0
7101,0.0
7102,0.0
7103,0.0
7104,0.0
7105,0.0
7106,0.0
7107,0.0
7108,0.0
7109,0.0
7110,0.0
7111,0.0
7112,0.0
7113,0.0
7114,0.0
7115,0.0
7116,0.0
7117,0.0
7118,0.0
7119,0.0
7120,0.0
7121,0.0
7122,0.0
7123,0.0
7124,0.0
7125,0.0
7126,0.0
7127,0.0
7128,0.0
7129,0.0
7130,0.0
7131,0.0
7132,0.0
7133,0.0
7134,0.0
7135,0.0
7136,0.0
7137,0.0
7138,0.0
7139,0.0
7140,0.0
7141,0.0
7142,0.0
7143,0.0
7144,0.0
7145,0.0
7146,0.0
7147,0.0
7148,0.0
7149,0.0
7150,0.0
7151,0.0
7152,0.0
7153,0.0
7154,0.0
7155,0.0
7156,0.0
7157,0.0
7158,0.0
7159,0.0
7160,0.0
7161,0.0
7162,0.0
7163,0.0
7164,0.0
7165,0.0
7166,0.0
7167,0.0
7168,0.0
7169,0.0
7170,0.0
7171,0.0
7172,0.0
7173,0.0
7174,0.0
7175,0.0
7176,0.0
7177,0.0
7178,0.0
7179,0.0
7180,0.0
7181,0.0
7182,0.0
7183,0.0
7184,0.0
7185,0.0
7186,0.0
7187,0.0
7188,0.0
7189,0.0
7190,0.0
7191,0.0
7192,0.0
7193,0.0
7194,0.0
7195,0.0
7196,0.0
7197,0.0
7198,0.0
7199,0.0
7200,0.0
7201,0.0
7202,0.0
7203,0.0
7204,0.0
7205,0.0
7206,0.0
7207,0.0
7208,0.0
7209,0.0
7210,0.0
7211,0.0
7212,0.0
7213,0.0
7214,0.0
7215,0.0
7216,0.0
7217,0.0
7218,0.0
7219,0.0
7220,0.0
7221,0.0
7222,0.0
7223,0.0
7224,0.0
7225,0.0
7226,0.0
7227,0.0
7228,0.0
7229,0.0
7230,0.0
7231,0.0
7232,0.0
7233,0.0
7234,0.0
7235,0.0
7236,0.0
7237,0.0
7238,0.0
7239,0.0
7240,0.0
7241,0.0
7242,0.0
7243,0.0
7244,0.0
7245,0.0
7246,0.0
7247,0.0
7248,0.0
7249,0.0
7250,0.0
7251,0.0
7252,0.0
7253,0.0
7254,0.0
7255,0.0
7256,0.0
7257,0.0
7258,0.0
7259,0.0
7260,0.0
7261,0.0
7262,0.0
7263,0.0
7264,0.0
7265,0.0
7266,0.0
7267,0.0
7268,0.0
7269,0.0
7270,0.0
7271,0.0
7272,0.0
7273,0.0
7274,0.0
7275,0.0
7276,0.0
7277,0.0
7278,0.0
7279,0.0
7280,0.0
7281,0.0
7282,0.0
7283,0.0
7284,0.0
7285,0.0
7286,0.0
7287,0.0
7288,0.0
7289,0.0
7290,0.0
7291,0.0
7292,0.0
7293,0.0
7294,0.0
7295,0.0
7296,0.0
7297,0.0
7298,0.0
7299,0.0
7300,0.0
7301,0.0
7302,0.0
7303,0.0
7304,0.0
7305,0.0
7306,0.0
7307,0.0
7308,0.0
7309,0.0
7310,0.0
7311,0.0
7312,0.0
7313,0.0
7314,0.0
7315,0.0
7316,0.0
7317,0.0
7318,0.0
7319,0.0
7320,0.0
7321,0.0
7322,0.0
7323,0.0
7324,0.0
7325,0.0
7326,0.0
7327,0.0
7328,0.0
7329,0.0
7330,0.0
7331,0.0
7332,0.0
7333,0.0
7334,0.0
7335,0.0
7336,0.0
7337,0.0
7338,0.0
7339,0.0
7340,0.0
7341,0.0
7342,0.0
7343,0.0
7344,0.0
7345,0.0
7346,0.0
7347,0.0
7348,0.0
7349,0.0
7350,0.0
7351,0.0
7352,0.0
7353,0.0
7354,0.0
7355,0.0
7356,0.0
7357,0.0
7358,1.0
7359,2.0
7360,3.0
7361,4.0
7362,5.0
7363,5.0
7364,6.0
7365,6.0
7366,6.0
7367,6.0
7368,7.000000000000001
7369,8.0
7370,8.0
7371,8.0
7372,8.0
7373,8.0
7374,8.0
7375,8.0
7376,8.0
7377,9.0
7378,9.0
7379,10.0
7380,10.0
7381,11.0
7382,12.0
7383,12.0
7384,13.0
7385,13.0
7386,14.000000000000002
7387,14.000000000000002
7388,15.0
7389,15.0
7390,16.0
7391,16.0
7392,16.0
7393,17.0
7394,18.0
7395,19.0
7396,19.0
7397,19.0
7398,19.0
7399,20.0
7400,20.0
7401,20.0
7402,20.0
7403,20.0
7404,21.0
7405,22.0
7406,23.0
7407,23.0
7408,24.0
7409,24.0
7410,25.0
7411,26.0
7412,26.0
7413,27.0
7414,27.0
7415,27.0
7416,27.0
7417,27.0
7418,27.0
7419,27.0
7420,27.0
7421,28.000000000000004
7422,28.000000000000004
7423,28.000000000000004
7424,28.999999999999996
7425,30.0
7426,30.0
7427,31.0
7428,32.0
7429,32.0
7430,32.0
7431,33.0
7432,33.0
7433,33.0
7434,34.0
7435,34.0
7436,35.0
7437,35.0
7438,35.0
7439,36.0
7440,37.0
7441,38.0
7442,39.0
7443,40.0
7444,41.0
7445,41.0
7446,42.0
7447,42.0
7448,42.0
7449,42.0
7450,42.0
7451,42.0
7452,43.0
7453,43.0
7454,43.0
7455,44.0
7456,44.0
7457,44.0
7458,44.0
7459,43.0
7460,42.0
7461,41.0
7462,40.0
7463,41.0
7464,41.0
7465,42.0
7466,42.0
7467,42.0
7468,42.0
7469,41.0
7470,41.0
7471,41.0
7472,42.0
7473,42.0
7474,42.0
7475,42.0
7476,43.0
7477,42.0
7478,42.0
7479,41.0
7480,41.0
7481,41.0
7482,41.0
7483,41.0
7484,41.0
7485,41.0
7486,41.0
7487,42.0
7488,42.0
7489,42.0
7490,41.0
7491,42.0
7492,42.0
7493,41.0
7494,40.0
7495,39.0
7496,39.0
7497,40.0
7498,40.0
7499,39.0
7500,40.0
7501,40.0
7502,40.0
7503,41.0
7504,41.0
7505,40.0
7506,39.0
7507,40.0
7508,40.0
7509,40.0
7510,39.0
7511,38.0
7512,39.0
7513,39.0
7514,39.0
7515,40.0
7516,40.0
7517,41.0
7518,41.0
7519,41.0
7520,41.0
7521,40.0
7522,41.0
7523,41.0
7524,41.0
7525,40.0
7526,40.0
7527,39.0
7528,38.0
7529,38.0
7530,39.0
7531,39.0
7532,40.0
7533,41.0
7534,41.0
7535,42.0
7536,41.0
7537,41.0
7538,42.0
7539,41.0
7540,41.0
7541,40.0
7542,40.0
7543,39.0
7544,39.0
7545,39.0
7546,39.0
7547,40.0
7548,41.0
7549,42.0
7550,42.0
7551,43.0
7552,42.0
7553,42.0
7554,42.0
7555,42.0
7556,42.0
7557,42.0
7558,41.0
7559,41.0
7560,41.0
7561,41.0
7562,41.0
7563,40.0
7564,39.0
7565,38.0
7566,39.0
7567,39.0
7568,38.0
7569,38.0
7570,39.0
7571,39.0
7572,38.0
7573,39.0
7574,40.0
7575,41.0
7576,41.0
7577,42.0
7578,43.0
7579,43.0
7580,44.0
7581,43.0
7582,42.0
7583,43.0
7584,42.0
7585,42.0
7586,41.0
7587,41.0
7588,40.0
7589,40.0
7590,40.0
7591,40.0
7592,41.0
7593,41.0
7594,41.0
7595,42.0
7596,42.0
7597,41.0
7598,41.0
7599,41.0
7600,40.0
7601,40.0
7602,40.0
7603,39.0
7604,38.0
7605,38.0
7606,38.0
7607,37.0
7608,36.0
7609,36.0
7610,36.0
7611,36.0
7612,35.0
7613,34.0
7614,34.0
7615,33.0
7616,33.0
7617,32.0
7618,32.0
7619,32.0
7620,32.0
7621,32.0
7622,31.0
7623,31.0
7624,30.0
7625,30.0
7626,30.0
7627,30.0
7628,30.0
7629,30.0
7630,28.999999999999996
7631,28.000000000000004
7632,27.0
7633,26.0
7634,25.0
7635,24.0
7636,24.0
7637,24.0
7638,23.0
7639,23.0
7640,22.0
7641,22.0
7642,21.0
7643,21.0
7644,20.0
7645,20.0
7646,19.0
7647,18.0
7648,17.0
7649,16.0
7650,16.0
7651,15.0
7652,15.0
7653,15.0
7654,15.0
7655,14.000000000000002
7656,14.000000000000002
7657,14.000000000000002
7658,14.000000000000002
7659,14.000000000000002
7660,14.000000000000002
7661,14.000000000000002
7662,14.000000000000002
7663,14.000000000000002
7664,14.000000000000002
7665,14.000000000000002
7666,13.0
7667,13.0
7668,13.0
7669,13.0
7670,12.0
7671,12.0
7672,12.0
7673,11.0
7674,10.0
7675,9.0
7676,8.0
7677,7.000000000000001
7678,6.0
7679,6.0
7680,5.0
7681,5.0
7682,5.0
7683,4.0
7684,4.0
7685,4.0
7686,4.0
7687,3.0
7688,3.0
7689,3.0
7690,3.0
7691,2.0
7692,1.0
7693,1.0
7694,1.0
7695,0.0
7696,0.0
7697,0.0
7698,0.0
7699,0.0
7700,0.0
7701,0.0
7702,0.0
7703,0.0
7704,0.0
7705,0.0
7706,0.0
7707,0.0
7708,0.0
7709,0.0
7710,0.0
7711,0.0
7712,0.0
7713,0.0
7714,0.0
7715,0.0
7716,0.0
7717,0.0
7718,0.0
7719,0.0
7720,0.0
7721,0.0
7722,0.0
7723,0.0
7724,0.0
7725,0.0
7726,0.0
7727,0.0
7728,0.0
7729,0.0
7730,0.0
7731,0.0
7732,0.0
7733,0.0
7734,0.0
7735,0.0
7736,0.0
7737,0.0
7738,0.0
7739,0.0
7740,0.0
7741,0.0
7742,0.0
7743,0.0
7744,0.0
7745,0.0
7746,0.0
7747,0.0
7748,0.0
7749,0.0
7750,0.0
7751,0.0
7752,0.0
7753,0.0
7754,0.0
7755,0.0
7756,0.0
7757,0.0
7758,0.0
7759,0.0
7760,0.0
7761,0.0
7762,0.0
7763,0.0
7764,0.0
7765,0.0
7766,0.0
7767,0.0
7768,0.0
7769,0.0
7770,0.0
7771,0.0
7772,0.0
7773,0.0
7774,0.0
7775,0.0
7776,0.0
7777,0.0
7778,0.0
7779,0.0
7780,0.0
7781,0.0
7782,0.0
7783,0.0
7784,0.0
7785,0.0
7786,0.0
7787,0.0
7788,0.0
7789,0.0
7790,0.0
7791,0.0
7792,0.0
7793,0.0
7794,0.0
7795,0.0
7796,0.0
7797,0.0
7798,0.0
7799,0.0
7800,0.0
7801,0.0
7802,0.0
7803,0.0
7804,0.0
7805,0.0
7806,0.0
7807,0.0
7808,0.0
7809,0.0
7810,0.0
7811,0.0
7812,0.0
7813,0.0
7814,0.0
7815,0.0
7816,0.0
7817,0.0
7818,0.0
7819,0.0
7820,0.0
7821,0.0
7822,0.0
7823,0.0
7824,0.0
7825,0.0
7826,0.0
7827,0.0
7828,0.0
7829,0.0
7830,0.0
7831,0.0
7832,0.0
7833,0.0
7834,0.0
7835,0.0
7836,0.0
7837,0.0
7838,0.0
7839,0.0
7840,0.0
7841,0.0
7842,0.0
7843,0.0
7844,0.0
7845,0.0
7846,0.0
7847,0.0
7848,1.0
7849,1.0
7850,2.0
7851,3.0
7852,4.0
7853,4.0
7854,4.0
7855,4.0
7856,4.0
7857,4.0
7858,5.0
7859,5.0
7860,6.0
7861,7.000000000000001
7862,8.0
7863,9.0
7864,10.0
7865,10.0
7866,10.0
7867,11.0
7868,11.0
7869,11.0
7870,11.0
7871,11.0
7872,12.0
7873,12.0
7874,12.0
7875,13.0
7876,13.0
7877,13.0
7878,14.000000000000002
7879,15.0
7880,15.0
7881,16.0
7882,17.0
7883,18.0
7884,19.0
7885,20.0
7886,21.0
7887,22.0
7888,23.0
7889,23.0
7890,24.0
7891,25.0
7892,26.0
7893,27.0
7894,27.0
