pointer,Rousettus_madagascariensis_MIZ240,NC_048212_1_Eidolon_helvum_Cameroon,NC_009021_1_HKU9_Rousettus_leschenaulti_China
8328,37.362637362637365,35.16483516483517,38.095238095238095
8329,37.362637362637365,35.16483516483517,38.095238095238095
8330,36.26373626373626,34.065934065934066,36.904761904761905
8331,36.26373626373626,34.065934065934066,37.34939759036144
8332,35.16483516483517,32.967032967032964,36.58536585365854
8333,34.065934065934066,31.868131868131865,35.80246913580247
8334,32.967032967032964,30.76923076923077,35.0
8335,31.868131868131865,29.67032967032967,34.177215189873415
8336,31.868131868131865,29.67032967032967,34.177215189873415
8337,30.76923076923077,28.57142857142857,34.177215189873415
8338,30.76923076923077,28.57142857142857,32.91139240506329
8339,31.868131868131865,29.67032967032967,31.645569620253166
8340,30.76923076923077,28.57142857142857,30.37974683544304
8341,29.67032967032967,28.57142857142857,29.11392405063291
8342,28.57142857142857,27.472527472527474,28.205128205128204
8343,28.57142857142857,27.472527472527474,28.205128205128204
8344,27.472527472527474,26.373626373626376,26.923076923076923
8345,27.472527472527474,26.373626373626376,26.923076923076923
8346,26.373626373626376,25.274725274725274,25.64102564102564
8347,25.274725274725274,25.274725274725274,24.358974358974358
8348,26.373626373626376,26.373626373626376,24.358974358974358
8349,25.274725274725274,25.274725274725274,24.358974358974358
8350,26.08695652173913,26.08695652173913,25.64102564102564
8351,25.806451612903224,25.806451612903224,25.64102564102564
8352,25.806451612903224,25.806451612903224,25.64102564102564
8353,25.806451612903224,25.806451612903224,25.64102564102564
8354,25.806451612903224,25.806451612903224,24.358974358974358
8355,24.731182795698924,24.731182795698924,25.64102564102564
8356,23.655913978494624,23.655913978494624,24.358974358974358
8357,23.655913978494624,23.655913978494624,24.358974358974358
8358,23.655913978494624,23.655913978494624,24.358974358974358
8359,23.655913978494624,23.655913978494624,24.358974358974358
8360,23.655913978494624,23.655913978494624,24.358974358974358
8361,22.58064516129032,22.58064516129032,23.076923076923077
8362,21.50537634408602,21.50537634408602,21.794871794871796
8363,20.43010752688172,20.43010752688172,20.51282051282051
8364,20.43010752688172,20.43010752688172,19.230769230769234
8365,21.50537634408602,21.50537634408602,19.230769230769234
8366,21.50537634408602,21.50537634408602,17.94871794871795
8367,21.50537634408602,21.50537634408602,16.666666666666664
8368,21.50537634408602,21.50537634408602,17.94871794871795
8369,21.50537634408602,21.50537634408602,17.94871794871795
8370,21.50537634408602,21.50537634408602,17.94871794871795
8371,21.50537634408602,21.50537634408602,17.94871794871795
8372,20.43010752688172,20.43010752688172,16.666666666666664
8373,20.43010752688172,20.43010752688172,16.666666666666664
8374,19.35483870967742,19.35483870967742,15.384615384615385
8375,19.35483870967742,19.35483870967742,15.384615384615385
8376,19.35483870967742,19.35483870967742,15.384615384615385
8377,19.35483870967742,19.35483870967742,15.384615384615385
8378,20.43010752688172,20.43010752688172,16.666666666666664
8379,20.43010752688172,20.43010752688172,16.666666666666664
8380,20.43010752688172,20.43010752688172,16.666666666666664
8381,20.43010752688172,20.43010752688172,17.94871794871795
8382,20.43010752688172,20.43010752688172,16.666666666666664
8383,19.35483870967742,19.35483870967742,16.666666666666664
8384,19.35483870967742,19.35483870967742,16.666666666666664
8385,19.35483870967742,19.35483870967742,16.455696202531644
8386,19.35483870967742,19.35483870967742,16.25
8387,19.35483870967742,19.35483870967742,16.049382716049383
8388,19.35483870967742,19.35483870967742,17.073170731707318
8389,19.35483870967742,19.35483870967742,16.867469879518072
8390,19.35483870967742,19.35483870967742,16.666666666666664
8391,19.35483870967742,19.35483870967742,16.470588235294116
8392,19.35483870967742,19.35483870967742,16.27906976744186
8393,19.35483870967742,19.35483870967742,16.091954022988507
8394,19.35483870967742,19.35483870967742,15.909090909090908
8395,19.35483870967742,19.35483870967742,15.730337078651685
8396,20.43010752688172,20.43010752688172,16.666666666666664
8397,21.50537634408602,20.43010752688172,17.582417582417584
8398,21.50537634408602,20.43010752688172,18.478260869565215
8399,21.50537634408602,20.43010752688172,18.27956989247312
8400,21.50537634408602,20.43010752688172,18.085106382978726
8401,20.43010752688172,20.43010752688172,18.085106382978726
8402,20.43010752688172,19.35483870967742,18.085106382978726
8403,21.50537634408602,19.35483870967742,19.148936170212767
8404,21.50537634408602,19.35483870967742,20.212765957446805
8405,21.50537634408602,19.35483870967742,20.212765957446805
8406,22.58064516129032,20.43010752688172,21.27659574468085
8407,23.655913978494624,21.50537634408602,22.340425531914892
8408,23.655913978494624,21.50537634408602,22.340425531914892
8409,23.655913978494624,21.50537634408602,22.340425531914892
8410,24.731182795698924,22.58064516129032,23.404255319148938
8411,25.806451612903224,23.655913978494624,23.404255319148938
8412,25.806451612903224,23.655913978494624,24.46808510638298
8413,25.806451612903224,23.655913978494624,23.404255319148938
8414,24.731182795698924,23.655913978494624,23.404255319148938
8415,25.806451612903224,24.731182795698924,24.46808510638298
8416,26.595744680851062,25.53191489361702,25.53191489361702
8417,26.31578947368421,25.263157894736842,25.53191489361702
8418,27.083333333333332,26.041666666666668,26.595744680851062
8419,27.835051546391753,26.804123711340207,27.659574468085108
8420,28.57142857142857,27.55102040816326,28.723404255319153
8421,29.292929292929294,28.28282828282828,28.723404255319153
8422,28.999999999999996,28.000000000000004,28.723404255319153
8423,30.0,28.999999999999996,28.723404255319153
8424,30.0,28.999999999999996,28.723404255319153
8425,30.0,28.999999999999996,29.78723404255319
8426,30.0,28.999999999999996,29.78723404255319
8427,31.0,30.0,30.851063829787233
8428,31.0,30.0,31.914893617021278
8429,31.0,30.0,31.914893617021278
8430,31.0,30.0,31.914893617021278
8431,31.0,30.0,31.57894736842105
8432,31.0,30.0,31.25
8433,31.0,30.0,30.927835051546392
8434,31.0,30.0,30.612244897959183
8435,31.0,30.0,30.303030303030305
8436,30.0,28.999999999999996,29.292929292929294
8437,31.0,30.0,29.292929292929294
8438,31.0,30.0,30.303030303030305
8439,31.0,30.0,31.313131313131315
8440,32.0,31.0,32.323232323232325
8441,32.0,31.0,32.323232323232325
8442,32.0,31.0,32.0
8443,32.0,31.0,32.0
8444,32.0,31.0,32.0
8445,32.0,31.0,32.0
8446,32.0,31.0,32.0
8447,32.0,31.0,32.0
8448,31.0,30.0,33.0
8449,32.0,31.0,33.0
8450,32.0,31.0,32.0
8451,33.0,32.0,33.0
8452,34.0,33.0,34.0
8453,34.0,33.0,34.0
8454,33.0,32.0,34.0
8455,33.0,32.0,33.0
8456,34.0,33.0,34.0
8457,35.0,34.0,34.0
8458,36.0,35.0,34.0
8459,36.0,35.0,33.0
8460,36.0,35.0,33.0
8461,37.0,36.0,34.0
8462,38.0,37.0,35.0
8463,38.0,37.0,35.0
8464,37.0,36.0,35.0
8465,36.0,35.0,36.0
8466,37.0,36.0,37.0
8467,37.0,36.0,37.0
8468,38.0,37.0,37.0
8469,38.0,37.0,36.0
8470,38.0,37.0,36.0
8471,39.0,38.0,36.0
8472,40.0,39.0,37.0
8473,40.0,39.0,37.0
8474,40.0,39.0,37.0
8475,40.0,39.0,37.0
8476,41.0,40.0,37.0
8477,41.0,40.0,38.0
8478,40.0,39.0,38.0
8479,40.0,39.0,38.0
8480,41.0,40.0,39.0
8481,42.0,41.0,38.0
8482,41.0,40.0,38.0
8483,41.0,40.0,38.0
8484,41.0,40.0,38.0
8485,41.0,40.0,38.0
8486,42.0,41.0,39.0
8487,43.0,42.0,40.0
8488,44.0,43.0,40.0
8489,45.0,44.0,41.0
8490,46.0,45.0,42.0
8491,47.0,46.0,43.0
8492,48.0,47.0,44.0
8493,49.0,48.0,45.0
8494,50.0,49.0,46.0
8495,51.0,50.0,47.0
8496,51.0,50.0,47.0
8497,51.0,51.0,47.0
8498,52.0,52.0,47.0
8499,53.0,53.0,48.0
8500,53.0,53.0,48.0
8501,53.0,53.0,49.0
8502,54.0,54.0,49.0
8503,53.0,53.0,48.0
8504,52.0,52.0,48.0
8505,52.0,52.0,48.0
8506,51.0,51.0,48.0
8507,50.0,50.0,47.0
8508,50.0,50.0,47.0
8509,51.0,51.0,48.0
8510,51.0,51.0,47.0
8511,50.0,50.0,47.0
8512,51.0,51.0,46.0
8513,50.0,50.0,46.0
8514,50.505050505050505,50.505050505050505,46.0
8515,50.0,50.0,45.0
8516,48.97959183673469,48.97959183673469,44.0
8517,48.97959183673469,48.97959183673469,44.0
8518,47.95918367346938,47.95918367346938,43.0
8519,47.95918367346938,47.95918367346938,43.0
8520,46.93877551020408,46.93877551020408,42.0
8521,45.91836734693878,45.91836734693878,42.0
8522,45.91836734693878,45.91836734693878,42.0
8523,44.89795918367347,44.89795918367347,42.0
8524,44.89795918367347,44.89795918367347,42.0
8525,44.89795918367347,44.89795918367347,41.0
8526,44.89795918367347,44.89795918367347,41.0
8527,43.87755102040816,43.87755102040816,40.0
8528,44.89795918367347,44.89795918367347,40.0
8529,44.89795918367347,44.89795918367347,40.0
8530,44.89795918367347,44.89795918367347,40.0
8531,44.89795918367347,44.89795918367347,40.0
8532,45.91836734693878,45.91836734693878,41.0
8533,46.93877551020408,46.93877551020408,41.0
8534,46.93877551020408,46.93877551020408,41.0
8535,46.93877551020408,46.93877551020408,41.0
8536,46.93877551020408,46.93877551020408,42.0
8537,45.91836734693878,45.91836734693878,41.0
8538,45.91836734693878,45.91836734693878,40.0
8539,45.91836734693878,45.91836734693878,40.0
8540,45.91836734693878,45.91836734693878,40.0
8541,45.91836734693878,45.91836734693878,40.0
8542,46.93877551020408,46.93877551020408,41.0
8543,46.93877551020408,46.93877551020408,42.0
8544,47.95918367346938,47.95918367346938,43.0
8545,48.97959183673469,48.97959183673469,43.0
8546,48.97959183673469,48.97959183673469,43.0
8547,48.97959183673469,48.97959183673469,44.0
8548,48.97959183673469,48.97959183673469,43.0
8549,47.95918367346938,47.95918367346938,42.0
8550,46.93877551020408,46.93877551020408,43.0
8551,45.91836734693878,45.91836734693878,42.0
8552,45.91836734693878,45.91836734693878,42.0
8553,44.89795918367347,44.89795918367347,41.0
8554,45.91836734693878,45.91836734693878,42.0
8555,46.93877551020408,46.93877551020408,43.0
8556,46.93877551020408,46.93877551020408,43.0
8557,46.93877551020408,46.93877551020408,44.0
8558,46.93877551020408,46.93877551020408,45.0
8559,46.93877551020408,46.93877551020408,46.0
8560,46.93877551020408,46.93877551020408,46.0
8561,46.93877551020408,46.93877551020408,46.0
8562,46.93877551020408,46.93877551020408,46.0
8563,46.93877551020408,46.93877551020408,47.0
8564,46.93877551020408,46.93877551020408,47.0
8565,47.95918367346938,47.95918367346938,47.0
8566,47.95918367346938,47.95918367346938,47.0
8567,47.95918367346938,47.95918367346938,48.0
8568,46.93877551020408,46.93877551020408,47.0
8569,45.91836734693878,45.91836734693878,47.0
8570,46.93877551020408,46.93877551020408,47.0
8571,46.93877551020408,46.93877551020408,48.0
8572,45.91836734693878,45.91836734693878,47.0
8573,46.93877551020408,46.93877551020408,47.0
8574,46.93877551020408,46.93877551020408,47.0
8575,46.93877551020408,46.93877551020408,47.0
8576,45.91836734693878,45.91836734693878,48.0
8577,45.91836734693878,45.91836734693878,47.0
8578,45.91836734693878,45.91836734693878,46.0
8579,45.91836734693878,45.91836734693878,46.0
8580,44.89795918367347,44.89795918367347,45.0
8581,44.89795918367347,44.89795918367347,46.0
8582,45.91836734693878,45.91836734693878,47.0
8583,45.91836734693878,45.91836734693878,47.0
8584,45.91836734693878,46.93877551020408,47.0
8585,45.91836734693878,46.93877551020408,48.0
8586,45.91836734693878,46.93877551020408,48.0
8587,45.91836734693878,45.91836734693878,47.0
8588,44.89795918367347,44.89795918367347,46.0
8589,44.89795918367347,43.87755102040816,46.0
8590,43.87755102040816,42.857142857142854,45.0
8591,42.857142857142854,41.83673469387755,44.0
8592,41.83673469387755,40.816326530612244,43.0
8593,40.816326530612244,39.795918367346935,42.0
8594,40.816326530612244,39.795918367346935,42.0
8595,40.816326530612244,39.795918367346935,42.0
8596,40.816326530612244,39.795918367346935,42.0
8597,40.816326530612244,39.795918367346935,42.0
8598,40.816326530612244,39.795918367346935,41.0
8599,40.816326530612244,38.775510204081634,40.0
8600,41.83673469387755,39.795918367346935,40.0
8601,41.83673469387755,39.795918367346935,39.0
8602,40.816326530612244,38.775510204081634,39.0
8603,40.816326530612244,38.775510204081634,39.0
8604,40.816326530612244,38.775510204081634,39.0
8605,41.23711340206185,39.175257731958766,39.0
8606,42.2680412371134,39.175257731958766,39.0
8607,43.29896907216495,40.20618556701031,40.0
8608,43.29896907216495,40.20618556701031,40.0
8609,42.2680412371134,39.175257731958766,39.0
8610,41.23711340206185,38.144329896907216,40.0
8611,41.66666666666667,38.54166666666667,40.0
8612,41.66666666666667,38.54166666666667,40.0
8613,42.70833333333333,39.58333333333333,40.0
8614,43.29896907216495,40.20618556701031,41.0
8615,42.857142857142854,39.795918367346935,41.0
8616,42.857142857142854,39.795918367346935,41.0
8617,42.857142857142854,39.795918367346935,41.0
8618,42.857142857142854,39.795918367346935,41.0
8619,41.83673469387755,38.775510204081634,40.0
8620,42.857142857142854,39.795918367346935,41.0
8621,42.857142857142854,39.795918367346935,42.0
8622,42.857142857142854,40.816326530612244,42.0
8623,43.87755102040816,41.83673469387755,43.0
8624,43.87755102040816,41.83673469387755,44.0
8625,43.87755102040816,41.83673469387755,44.0
8626,44.89795918367347,42.857142857142854,45.0
8627,45.91836734693878,43.87755102040816,46.0
8628,45.91836734693878,43.87755102040816,46.0
8629,46.93877551020408,44.89795918367347,47.0
8630,46.93877551020408,45.91836734693878,48.0
8631,46.93877551020408,45.91836734693878,48.0
8632,46.93877551020408,45.91836734693878,47.0
8633,46.93877551020408,44.89795918367347,48.0
8634,46.93877551020408,44.89795918367347,48.0
8635,47.95918367346938,45.91836734693878,49.0
8636,48.97959183673469,46.93877551020408,49.0
8637,50.0,47.95918367346938,50.0
8638,48.97959183673469,46.93877551020408,51.0
8639,48.97959183673469,46.93877551020408,51.0
8640,47.95918367346938,45.91836734693878,50.0
8641,48.97959183673469,46.93877551020408,51.0
8642,48.97959183673469,46.93877551020408,51.0
8643,50.0,47.95918367346938,51.0
8644,50.0,47.95918367346938,51.0
8645,50.0,47.95918367346938,52.0
8646,51.02040816326531,48.97959183673469,53.0
8647,52.04081632653062,50.0,53.0
8648,52.04081632653062,50.0,53.0
8649,53.06122448979592,51.02040816326531,54.0
8650,54.08163265306123,51.02040816326531,53.0
8651,55.10204081632652,52.04081632653062,54.0
8652,54.08163265306123,51.02040816326531,53.0
8653,55.10204081632652,52.04081632653062,54.0
8654,55.10204081632652,52.04081632653062,54.0
8655,54.08163265306123,51.02040816326531,53.0
8656,53.06122448979592,50.0,52.0
8657,53.06122448979592,50.0,52.0
8658,53.06122448979592,50.0,52.0
8659,53.06122448979592,50.0,52.0
8660,52.04081632653062,48.97959183673469,51.0
8661,52.04081632653062,48.97959183673469,51.0
8662,52.04081632653062,48.97959183673469,51.0
8663,53.06122448979592,50.0,51.0
8664,54.08163265306123,51.02040816326531,52.0
8665,54.08163265306123,51.02040816326531,52.0
8666,54.08163265306123,51.02040816326531,52.0
8667,54.08163265306123,51.02040816326531,52.0
8668,55.10204081632652,52.04081632653062,53.0
8669,56.12244897959183,53.06122448979592,54.0
8670,56.12244897959183,53.06122448979592,55.00000000000001
8671,56.12244897959183,53.06122448979592,55.00000000000001
8672,57.14285714285714,54.08163265306123,55.00000000000001
8673,57.14285714285714,54.08163265306123,56.00000000000001
8674,58.16326530612245,55.10204081632652,56.99999999999999
8675,59.183673469387756,56.12244897959183,57.99999999999999
8676,59.183673469387756,56.12244897959183,56.99999999999999
8677,59.183673469387756,56.12244897959183,56.99999999999999
8678,59.183673469387756,56.12244897959183,57.99999999999999
8679,60.204081632653065,57.14285714285714,59.0
8680,61.224489795918366,58.16326530612245,60.0
8681,60.204081632653065,57.14285714285714,59.0
8682,59.183673469387756,56.12244897959183,57.99999999999999
8683,60.204081632653065,57.14285714285714,59.0
8684,60.204081632653065,56.12244897959183,59.0
8685,60.204081632653065,56.12244897959183,57.99999999999999
8686,60.204081632653065,56.12244897959183,57.99999999999999
8687,59.183673469387756,56.12244897959183,57.99999999999999
8688,60.204081632653065,57.14285714285714,59.0
8689,59.183673469387756,57.14285714285714,57.99999999999999
8690,59.183673469387756,57.14285714285714,57.99999999999999
8691,60.204081632653065,58.16326530612245,59.0
8692,61.224489795918366,59.183673469387756,60.0
8693,62.244897959183675,60.204081632653065,61.0
8694,61.224489795918366,59.183673469387756,60.0
8695,60.204081632653065,58.16326530612245,60.0
8696,59.183673469387756,57.14285714285714,59.0
8697,59.183673469387756,57.14285714285714,57.99999999999999
8698,59.183673469387756,57.14285714285714,59.0
8699,59.183673469387756,58.16326530612245,60.0
8700,59.183673469387756,58.16326530612245,61.0
8701,59.183673469387756,58.16326530612245,61.0
8702,60.204081632653065,59.183673469387756,62.0
8703,61.224489795918366,60.204081632653065,63.0
8704,62.244897959183675,61.224489795918366,62.0
8705,61.61616161616161,60.60606060606061,62.0
8706,61.61616161616161,61.61616161616161,62.0
8707,61.61616161616161,60.60606060606061,62.0
8708,62.62626262626263,61.61616161616161,63.0
8709,63.63636363636363,62.62626262626263,64.0
8710,64.64646464646465,63.63636363636363,64.0
8711,65.0,64.0,65.0
8712,65.0,64.0,66.0
8713,65.0,64.0,67.0
8714,64.0,63.0,66.0
8715,65.0,64.0,67.0
8716,65.0,64.0,67.0
8717,66.0,65.0,68.0
8718,66.0,65.0,69.0
8719,67.0,66.0,70.0
8720,67.0,66.0,70.0
8721,68.0,67.0,70.0
8722,69.0,67.0,71.0
8723,68.0,66.0,70.0
8724,68.0,66.0,70.0
8725,69.0,67.0,71.0
8726,69.0,67.0,71.0
8727,68.0,67.0,70.0
8728,68.0,67.0,70.0
8729,67.0,66.0,69.0
8730,67.0,65.0,68.0
8731,67.0,65.0,69.0
8732,66.0,64.0,69.0
8733,66.0,65.0,69.0
8734,67.0,66.0,70.0
8735,67.0,66.0,70.0
8736,67.0,66.0,70.0
8737,66.0,65.0,69.0
8738,67.0,66.0,69.0
8739,67.0,66.0,69.0
8740,67.0,66.0,69.0
8741,66.0,65.0,68.0
8742,65.0,64.0,67.0
8743,65.0,64.0,67.0
8744,65.0,64.0,67.0
8745,64.0,63.0,67.0
8746,64.0,63.0,67.0
8747,64.0,63.0,66.0
8748,65.0,64.0,67.0
8749,65.0,64.0,67.0
8750,65.0,65.0,67.0
8751,65.0,65.0,67.0
8752,66.0,66.0,67.0
8753,66.0,66.0,67.0
8754,66.0,66.0,67.0
8755,67.0,67.0,67.0
8756,68.0,68.0,67.0
8757,67.0,67.0,66.0
8758,67.0,67.0,66.0
8759,66.0,66.0,65.0
8760,67.0,67.0,66.0
8761,67.0,67.0,66.0
8762,66.0,66.0,65.0
8763,66.0,66.0,65.0
8764,66.0,66.0,65.0
8765,65.0,65.0,65.0
8766,64.0,64.0,64.0
8767,64.0,64.0,63.0
8768,63.0,63.0,62.0
8769,62.0,62.0,61.0
8770,62.0,62.0,60.0
8771,61.0,61.0,59.0
8772,61.0,61.0,60.0
8773,60.0,60.0,60.0
8774,60.0,60.0,59.0
8775,59.0,60.0,59.0
8776,60.0,61.0,60.0
8777,61.0,62.0,60.0
8778,62.0,63.0,60.0
8779,62.0,63.0,59.0
8780,61.0,62.0,57.99999999999999
8781,61.0,62.0,57.99999999999999
8782,61.0,62.0,59.0
8783,61.0,62.0,59.0
8784,62.0,63.0,59.0
8785,62.0,63.0,59.0
8786,62.0,63.0,59.0
8787,63.0,64.0,60.0
8788,63.0,64.0,59.0
8789,63.0,64.0,59.0
8790,64.0,65.0,60.0
8791,63.0,64.0,59.0
8792,63.0,64.0,59.0
8793,62.0,63.0,59.0
8794,63.0,64.0,59.0
8795,64.0,65.0,57.99999999999999
8796,64.0,65.0,57.99999999999999
8797,63.0,64.0,57.99999999999999
8798,63.0,64.0,57.99999999999999
8799,63.0,64.0,56.99999999999999
8800,63.0,64.0,56.00000000000001
8801,63.0,64.0,56.00000000000001
8802,62.0,63.0,55.00000000000001
8803,62.0,63.0,55.00000000000001
8804,61.0,62.0,55.00000000000001
8805,62.0,63.0,56.00000000000001
8806,62.0,63.0,55.00000000000001
8807,62.0,64.0,55.00000000000001
8808,62.0,64.0,55.00000000000001
8809,62.0,64.0,55.00000000000001
8810,62.0,64.0,55.00000000000001
8811,62.0,64.0,55.00000000000001
8812,62.0,64.0,55.00000000000001
8813,62.0,64.0,55.00000000000001
8814,63.0,65.0,56.00000000000001
8815,62.0,64.0,55.00000000000001
8816,62.0,64.0,55.00000000000001
8817,61.0,63.0,54.0
8818,62.0,64.0,53.0
8819,62.0,64.0,53.0
8820,61.0,63.0,52.0
8821,60.0,62.0,51.0
8822,59.0,61.0,50.0
8823,59.0,62.0,51.0
8824,59.0,63.0,51.0
8825,57.99999999999999,62.0,50.0
8826,56.99999999999999,62.0,50.0
8827,56.99999999999999,61.0,51.0
8828,56.00000000000001,61.0,51.0
8829,56.99999999999999,62.0,52.0
8830,57.99999999999999,63.0,53.0
8831,59.0,64.0,53.0
8832,60.0,65.0,54.0
8833,59.0,64.0,53.0
8834,57.99999999999999,63.0,53.0
8835,56.99999999999999,62.0,52.0
8836,56.00000000000001,61.0,51.0
8837,56.00000000000001,61.0,51.0
8838,55.00000000000001,60.0,50.0
8839,54.0,59.0,50.0
8840,54.0,59.0,50.0
8841,54.0,59.0,50.0
8842,55.00000000000001,60.0,50.0
8843,54.0,60.0,50.0
8844,53.0,59.0,50.0
8845,54.0,60.0,50.0
8846,54.0,60.0,49.0
8847,54.0,60.0,50.0
8848,54.0,60.0,50.0
8849,54.0,60.0,49.0
8850,54.0,60.0,50.0
8851,54.0,60.0,50.0
8852,54.0,60.0,51.0
8853,53.535353535353536,59.59595959595959,50.0
8854,53.535353535353536,59.59595959595959,50.0
8855,52.52525252525253,58.58585858585859,50.0
8856,52.52525252525253,58.58585858585859,51.0
8857,53.535353535353536,59.59595959595959,52.0
8858,53.535353535353536,59.59595959595959,52.0
8859,53.535353535353536,59.59595959595959,53.0
8860,52.52525252525253,58.58585858585859,52.0
8861,51.515151515151516,57.57575757575758,51.0
8862,51.515151515151516,57.57575757575758,51.0
8863,50.505050505050505,56.56565656565656,50.0
8864,49.494949494949495,55.55555555555556,49.0
8865,49.494949494949495,55.55555555555556,48.0
8866,50.0,56.12244897959183,48.0
8867,51.02040816326531,57.14285714285714,49.0
8868,51.02040816326531,57.14285714285714,50.0
8869,51.02040816326531,57.14285714285714,50.0
8870,50.0,56.12244897959183,50.0
8871,50.51546391752577,56.12244897959183,50.0
8872,49.48453608247423,55.10204081632652,49.0
8873,49.48453608247423,55.10204081632652,48.0
8874,48.45360824742268,54.08163265306123,48.0
8875,48.45360824742268,53.06122448979592,47.0
8876,47.42268041237113,52.04081632653062,46.0
8877,46.391752577319586,51.02040816326531,46.0
8878,45.36082474226804,50.0,45.0
8879,44.329896907216494,48.97959183673469,45.45454545454545
8880,44.329896907216494,48.97959183673469,45.91836734693878
8881,44.329896907216494,48.97959183673469,46.391752577319586
8882,44.329896907216494,48.97959183673469,45.83333333333333
8883,43.29896907216495,47.95918367346938,45.26315789473684
8884,42.2680412371134,46.93877551020408,45.26315789473684
8885,42.2680412371134,46.93877551020408,45.26315789473684
8886,41.23711340206185,45.91836734693878,44.21052631578947
8887,41.23711340206185,45.91836734693878,44.21052631578947
8888,40.20618556701031,44.89795918367347,44.21052631578947
8889,40.20618556701031,44.89795918367347,44.21052631578947
8890,40.20618556701031,44.89795918367347,44.21052631578947
8891,40.20618556701031,44.89795918367347,45.26315789473684
8892,40.20618556701031,44.89795918367347,45.26315789473684
8893,40.20618556701031,44.89795918367347,44.21052631578947
8894,40.20618556701031,44.89795918367347,45.26315789473684
8895,39.175257731958766,43.87755102040816,45.26315789473684
8896,40.20618556701031,44.89795918367347,46.31578947368421
8897,41.23711340206185,45.91836734693878,47.368421052631575
8898,41.23711340206185,45.91836734693878,47.368421052631575
8899,41.23711340206185,45.91836734693878,48.421052631578945
8900,41.23711340206185,45.91836734693878,49.473684210526315
8901,42.2680412371134,46.93877551020408,50.526315789473685
8902,42.2680412371134,46.93877551020408,51.578947368421055
8903,42.2680412371134,46.93877551020408,51.578947368421055
8904,42.2680412371134,47.95918367346938,51.578947368421055
8905,42.2680412371134,47.95918367346938,51.578947368421055
8906,42.2680412371134,47.95918367346938,52.63157894736842
8907,42.2680412371134,47.95918367346938,52.63157894736842
8908,42.2680412371134,47.95918367346938,52.63157894736842
8909,41.23711340206185,46.93877551020408,51.578947368421055
8910,40.20618556701031,45.91836734693878,50.526315789473685
8911,40.20618556701031,45.91836734693878,49.473684210526315
8912,40.20618556701031,45.91836734693878,49.473684210526315
8913,39.175257731958766,44.89795918367347,48.421052631578945
8914,39.175257731958766,44.89795918367347,48.421052631578945
8915,40.20618556701031,44.89795918367347,49.473684210526315
8916,40.20618556701031,44.89795918367347,49.473684210526315
8917,41.23711340206185,45.91836734693878,50.526315789473685
8918,41.23711340206185,44.89795918367347,50.526315789473685
8919,41.23711340206185,44.89795918367347,50.526315789473685
8920,42.2680412371134,45.91836734693878,51.578947368421055
8921,43.29896907216495,46.93877551020408,52.63157894736842
8922,43.29896907216495,46.93877551020408,52.63157894736842
8923,43.29896907216495,46.93877551020408,52.63157894736842
8924,43.29896907216495,45.91836734693878,51.578947368421055
8925,44.329896907216494,46.93877551020408,52.63157894736842
8926,45.36082474226804,46.93877551020408,52.63157894736842
8927,46.391752577319586,47.95918367346938,52.63157894736842
8928,46.391752577319586,46.93877551020408,51.578947368421055
8929,45.36082474226804,45.91836734693878,50.526315789473685
8930,45.36082474226804,44.89795918367347,49.473684210526315
8931,44.329896907216494,43.87755102040816,48.421052631578945
8932,44.329896907216494,43.87755102040816,48.421052631578945
8933,45.36082474226804,44.89795918367347,49.473684210526315
8934,46.391752577319586,45.91836734693878,49.473684210526315
8935,47.42268041237113,46.93877551020408,50.526315789473685
8936,47.42268041237113,46.93877551020408,50.526315789473685
8937,47.42268041237113,47.95918367346938,51.578947368421055
8938,48.45360824742268,48.97959183673469,51.578947368421055
8939,49.48453608247423,50.0,51.578947368421055
8940,50.51546391752577,51.02040816326531,52.63157894736842
8941,51.546391752577314,51.02040816326531,53.68421052631579
8942,50.51546391752577,50.0,53.68421052631579
8943,50.51546391752577,48.97959183673469,52.63157894736842
8944,51.546391752577314,50.0,52.63157894736842
8945,51.546391752577314,50.0,52.63157894736842
8946,50.51546391752577,48.97959183673469,52.63157894736842
8947,50.51546391752577,48.97959183673469,52.63157894736842
8948,49.48453608247423,47.95918367346938,51.578947368421055
8949,48.45360824742268,46.93877551020408,51.578947368421055
8950,47.42268041237113,45.91836734693878,51.578947368421055
8951,46.391752577319586,44.89795918367347,50.526315789473685
8952,46.391752577319586,44.89795918367347,50.526315789473685
8953,46.93877551020408,45.45454545454545,51.578947368421055
8954,46.93877551020408,45.45454545454545,51.578947368421055
8955,47.95918367346938,46.464646464646464,52.63157894736842
8956,47.95918367346938,45.45454545454545,52.63157894736842
8957,47.95918367346938,45.45454545454545,52.63157894736842
8958,47.95918367346938,45.45454545454545,52.63157894736842
8959,48.97959183673469,46.464646464646464,52.63157894736842
8960,50.0,47.474747474747474,53.68421052631579
8961,51.02040816326531,48.484848484848484,54.736842105263165
8962,52.04081632653062,49.494949494949495,55.78947368421052
8963,53.06122448979592,50.505050505050505,56.84210526315789
8964,53.06122448979592,50.505050505050505,56.84210526315789
8965,53.06122448979592,50.505050505050505,57.89473684210527
8966,52.52525252525253,50.0,58.94736842105262
8967,51.515151515151516,49.0,57.89473684210527
8968,52.52525252525253,50.0,57.89473684210527
8969,53.535353535353536,51.0,58.94736842105262
8970,54.54545454545454,52.0,58.94736842105262
8971,55.00000000000001,53.0,60.0
8972,56.00000000000001,54.0,60.0
8973,56.99999999999999,54.0,61.05263157894737
